variable,x_value,alpha_target,f_gasoline,f_diesel,S_diesel_lag,prev_u_diesel,cpi_yoy,alpha_fitted,residual
prev_u_diesel,-113.64042556836564,0.88,167.8326286565802,161.24135002256978,18.398814096729858,-113.64042556836564,0.018,0.8844940644054359,0.004494064405435871
prev_u_diesel,-105.0745828957451,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-105.0745828957451,0.018,0.8856501150594438,-0.0043498849405562146
prev_u_diesel,-96.50874022312462,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-96.50874022312462,0.018,0.8868061657134517,-0.0031938342865482916
prev_u_diesel,-87.94289755050414,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-87.94289755050414,0.018,0.8879622163674596,-0.0020377836325403687
prev_u_diesel,-79.37705487788361,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-79.37705487788361,0.018,0.8891182670214677,-0.0008817329785323347
prev_u_diesel,-70.81121220526308,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-70.81121220526308,0.018,0.8902743176754756,0.0002743176754755883
prev_u_diesel,-62.2453695326426,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-62.2453695326426,0.018,0.8914303683294835,0.0014303683294835112
prev_u_diesel,-53.67952686002212,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-53.67952686002212,0.018,0.8925864189834914,0.002586418983491434
prev_u_diesel,-45.11368418740159,0.89,167.8326286565802,161.24135002256978,18.398814096729858,-45.11368418740159,0.018,0.8937424696374994,0.003742469637499357
prev_u_diesel,-36.547841514781055,0.9,167.8326286565802,161.24135002256978,18.398814096729858,-36.547841514781055,0.018,0.8948985202915074,-0.005101479708492618
prev_u_diesel,-27.98199884216058,0.9,167.8326286565802,161.24135002256978,18.398814096729858,-27.98199884216058,0.018,0.8960545709455153,-0.003945429054484695
prev_u_diesel,-19.416156169540105,0.9,167.8326286565802,161.24135002256978,18.398814096729858,-19.416156169540105,0.018,0.8972106215995233,-0.002789378400476772
prev_u_diesel,-10.850313496919568,0.9,167.8326286565802,161.24135002256978,18.398814096729858,-10.850313496919568,0.018,0.8983666722535312,-0.001633327746468849
prev_u_diesel,-2.284470824299035,0.9,167.8326286565802,161.24135002256978,18.398814096729858,-2.284470824299035,0.018,0.8995227229075391,-0.000477277092460926
prev_u_diesel,6.281371848321442,0.9,167.8326286565802,161.24135002256978,18.398814096729858,6.281371848321442,0.018,0.900678773561547,0.000678773561546997
prev_u_diesel,14.847214520941918,0.9,167.8326286565802,161.24135002256978,18.398814096729858,14.847214520941918,0.018,0.901834824215555,0.001834824215555031
prev_u_diesel,23.41305719356245,0.9,167.8326286565802,161.24135002256978,18.398814096729858,23.41305719356245,0.018,0.902990874869563,0.002990874869562954
prev_u_diesel,31.978899866182985,0.9,167.8326286565802,161.24135002256978,18.398814096729858,31.978899866182985,0.018,0.9041469255235709,0.004146925523570877
prev_u_diesel,40.54474253880346,0.91,167.8326286565802,161.24135002256978,18.398814096729858,40.54474253880346,0.018,0.9053029761775788,-0.004697023822421209
prev_u_diesel,49.11058521142394,0.91,167.8326286565802,161.24135002256978,18.398814096729858,49.11058521142394,0.018,0.9064590268315867,-0.003540973168413286
prev_u_diesel,57.67642788404447,0.91,167.8326286565802,161.24135002256978,18.398814096729858,57.67642788404447,0.018,0.9076150774855948,-0.002384922514405252
prev_u_diesel,66.242270556665,0.91,167.8326286565802,161.24135002256978,18.398814096729858,66.242270556665,0.018,0.9087711281396027,-0.0012288718603973292
prev_u_diesel,74.80811322928548,0.91,167.8326286565802,161.24135002256978,18.398814096729858,74.80811322928548,0.018,0.9099271787936106,-7.282120638940626e-05
prev_u_diesel,83.37395590190596,0.91,167.8326286565802,161.24135002256978,18.398814096729858,83.37395590190596,0.018,0.9110832294476185,0.0010832294476185167
prev_u_diesel,91.93979857452648,0.91,167.8326286565802,161.24135002256978,18.398814096729858,91.93979857452648,0.018,0.9122392801016265,0.0022392801016264396
prev_u_diesel,100.50564124714704,0.91,167.8326286565802,161.24135002256978,18.398814096729858,100.50564124714704,0.018,0.9133953307556345,0.0033953307556344736
prev_u_diesel,109.0714839197675,0.91,167.8326286565802,161.24135002256978,18.398814096729858,109.0714839197675,0.018,0.9145513814096424,0.004551381409642397
prev_u_diesel,117.63732659238798,0.92,167.8326286565802,161.24135002256978,18.398814096729858,117.63732659238798,0.018,0.9157074320636504,-0.004292567936349689
prev_u_diesel,126.20316926500853,0.92,167.8326286565802,161.24135002256978,18.398814096729858,126.20316926500853,0.018,0.9168634827176583,-0.0031365172823417664
prev_u_diesel,134.76901193762905,0.92,167.8326286565802,161.24135002256978,18.398814096729858,134.76901193762905,0.018,0.9180195333716662,-0.0019804666283338435
prev_u_diesel,143.3348546102495,0.92,167.8326286565802,161.24135002256978,18.398814096729858,143.3348546102495,0.018,0.9191755840256741,-0.0008244159743259205
prev_u_diesel,151.90069728287,0.92,167.8326286565802,161.24135002256978,18.398814096729858,151.90069728287,0.018,0.9203316346796822,0.00033163467968211346
prev_u_diesel,160.46653995549053,0.92,167.8326286565802,161.24135002256978,18.398814096729858,160.46653995549053,0.018,0.9214876853336901,0.0014876853336900364
prev_u_diesel,169.0323826281111,0.92,167.8326286565802,161.24135002256978,18.398814096729858,169.0323826281111,0.018,0.922643735987698,0.0026437359876979594
prev_u_diesel,177.5982253007316,0.92,167.8326286565802,161.24135002256978,18.398814096729858,177.5982253007316,0.018,0.9237997866417059,0.0037997866417058823
prev_u_diesel,186.164067973352,0.93,167.8326286565802,161.24135002256978,18.398814096729858,186.164067973352,0.018,0.9249558372957138,-0.005044162704286204
prev_u_diesel,194.72991064597252,0.93,167.8326286565802,161.24135002256978,18.398814096729858,194.72991064597252,0.018,0.9261118879497218,-0.0038881120502782807
prev_u_diesel,203.29575331859309,0.93,167.8326286565802,161.24135002256978,18.398814096729858,203.29575331859309,0.018,0.9272679386037298,-0.0027320613962702467
prev_u_diesel,211.8615959912135,0.93,167.8326286565802,161.24135002256978,18.398814096729858,211.8615959912135,0.018,0.9284239892577377,-0.0015760107422623237
prev_u_diesel,220.42743866383404,0.93,167.8326286565802,161.24135002256978,18.398814096729858,220.42743866383404,0.018,0.9295800399117456,-0.0004199600882544008
prev_u_diesel,228.99328133645457,0.93,167.8326286565802,161.24135002256978,18.398814096729858,228.99328133645457,0.018,0.9307360905657536,0.0007360905657535222
prev_u_diesel,237.5591240090751,0.93,167.8326286565802,161.24135002256978,18.398814096729858,237.5591240090751,0.018,0.9318921412197615,0.0018921412197614451
prev_u_diesel,246.12496668169564,0.93,167.8326286565802,161.24135002256978,18.398814096729858,246.12496668169564,0.018,0.9330481918737695,0.003048191873769479
prev_u_diesel,254.6908093543161,0.93,167.8326286565802,161.24135002256978,18.398814096729858,254.6908093543161,0.018,0.9342042425277775,0.004204242527777402
prev_u_diesel,263.2566520269366,0.94,167.8326286565802,161.24135002256978,18.398814096729858,263.2566520269366,0.018,0.9353602931817854,-0.004639706818214573
prev_u_diesel,271.8224946995571,0.94,167.8326286565802,161.24135002256978,18.398814096729858,271.8224946995571,0.018,0.9365163438357933,-0.00348365616420665
prev_u_diesel,280.38833737217755,0.94,167.8326286565802,161.24135002256978,18.398814096729858,280.38833737217755,0.018,0.9376723944898012,-0.002327605510198727
prev_u_diesel,288.9541800447981,0.94,167.8326286565802,161.24135002256978,18.398814096729858,288.9541800447981,0.018,0.9388284451438091,-0.001171554856190804
prev_u_diesel,297.5200227174186,0.94,167.8326286565802,161.24135002256978,18.398814096729858,297.5200227174186,0.018,0.9399844957978172,-1.5504202182770044e-05
cpi_yoy,-0.003,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,-0.003,0.7927012971657843,-0.11729870283421573
cpi_yoy,-0.0024875,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,-0.0024875,0.795315772942208,-0.11468422705779202
cpi_yoy,-0.001975,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,-0.001975,0.7979302487186317,-0.11206975128136831
cpi_yoy,-0.0014624999999999,0.79,167.8326286565802,161.24135002256978,18.398814096729858,0.0,-0.0014624999999999,0.800544724495056,0.010544724495055946
cpi_yoy,-0.0009499999999999,0.8,167.8326286565802,161.24135002256978,18.398814096729858,0.0,-0.0009499999999999,0.8031592002714797,0.003159200271479645
cpi_yoy,-0.0004374999999999,0.8,167.8326286565802,161.24135002256978,18.398814096729858,0.0,-0.0004374999999999,0.8057736760479034,0.005773676047903353
cpi_yoy,7.500000000000041e-05,0.8,167.8326286565802,161.24135002256978,18.398814096729858,0.0,7.500000000000041e-05,0.8083881518243267,0.008388151824326617
cpi_yoy,0.0005875,0.81,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0005875,0.8110026276007504,0.0010026276007503165
cpi_yoy,0.0011,0.81,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0011,0.8136171033771741,0.0036171033771740246
cpi_yoy,0.0016125,0.81,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0016125,0.8162315791535978,0.006231579153597733
cpi_yoy,0.002125,0.81,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.002125,0.8188460549300215,0.00884605493002144
cpi_yoy,0.0026375,0.82,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0026375,0.8214605307064452,0.001460530706445251
cpi_yoy,0.00315,0.82,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.00315,0.824075006482869,0.00407500648286907
cpi_yoy,0.0036625,0.82,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0036625,0.8266894822592927,0.006689482259292778
cpi_yoy,0.004175,0.83,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.004175,0.8293039580357164,-0.0006960419642835225
cpi_yoy,0.0046875,0.83,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0046875,0.8319184338121401,0.0019184338121401856
cpi_yoy,0.0052,0.83,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0052,0.8345329095885639,0.004532909588563894
cpi_yoy,0.0057125,0.83,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0057125,0.8371473853649876,0.007147385364987602
cpi_yoy,0.006225,0.84,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.006225,0.8397618611414113,-0.000238138858588699
cpi_yoy,0.0067375,0.84,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0067375,0.842376336917835,0.002376336917835009
cpi_yoy,0.00725,0.84,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.00725,0.8449908126942587,0.004990812694258717
cpi_yoy,0.0077625,0.85,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0077625,0.8476052884706825,-0.0023947115293174726
cpi_yoy,0.008275,0.85,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.008275,0.8502197642471062,0.00021976424710623554
cpi_yoy,0.0087875,0.85,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0087875,0.8528342400235299,0.0028342400235299436
cpi_yoy,0.0093,0.85,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0093,0.8554487157999536,0.005448715799953652
cpi_yoy,0.0098125,0.86,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0098125,0.8580631915763773,-0.001936808423622649
cpi_yoy,0.010325,0.86,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.010325,0.860677667352801,0.000677667352801059
cpi_yoy,0.0108375,0.86,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0108375,0.8632921431292248,0.003292143129224767
cpi_yoy,0.01135,0.87,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.01135,0.8659066189056485,-0.004093381094351534
cpi_yoy,0.0118625,0.87,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0118625,0.8685210946820723,-0.0014789053179277145
cpi_yoy,0.012375,0.87,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.012375,0.871135570458496,0.0011355704584959936
cpi_yoy,0.0128875,0.87,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0128875,0.8737500462349197,0.0037500462349197017
cpi_yoy,0.0134,0.88,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0134,0.8763645220113434,-0.003635477988656599
cpi_yoy,0.0139125,0.88,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0139125,0.8789789977877671,-0.001021002212232891
cpi_yoy,0.014425,0.88,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.014425,0.8815934735641908,0.001593473564190817
cpi_yoy,0.0149375,0.88,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0149375,0.8842079493406145,0.004207949340614525
cpi_yoy,0.01545,0.89,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.01545,0.8868224251170382,-0.0031775748829617756
cpi_yoy,0.0159625,0.89,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0159625,0.8894369008934621,-0.0005630991065379565
cpi_yoy,0.016475,0.89,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.016475,0.8920513766698858,0.0020513766698857516
cpi_yoy,0.0169875,0.89,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0169875,0.8946658524463095,0.00466585244630946
cpi_yoy,0.0175,0.9,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0175,0.8972803282227332,-0.002719671777266841
cpi_yoy,0.0180125,0.9,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0180125,0.8998948039991569,-0.00010519600084313296
cpi_yoy,0.018525,0.9,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.018525,0.9025092797755806,0.002509279775580575
cpi_yoy,0.0190375,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0190375,0.9051237555520043,-0.004876244447995726
cpi_yoy,0.01955,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.01955,0.907738231328428,-0.0022617686715720176
cpi_yoy,0.0200625,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0200625,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.020575,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.020575,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0210875,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0210875,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0216,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0216,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0221125,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0221125,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.022625,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.022625,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0231375,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0231375,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.02365,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.02365,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0241625,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0241625,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.024675,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.024675,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0251875,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0251875,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0257,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0257,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0262125,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0262125,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.026725,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.026725,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0272375,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0272375,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.02775,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.02775,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0282625,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0282625,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.028775,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.028775,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0292875,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0292875,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0298,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0298,0.9100338685955318,3.386859553178301e-05
cpi_yoy,0.0303125,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0303125,0.9115139705113408,0.0015139705113407231
cpi_yoy,0.030825,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.030825,0.9139413376532675,0.003941337653267429
cpi_yoy,0.0313375,0.91,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0313375,0.9163687047951941,0.0063687047951940245
cpi_yoy,0.03185,0.92,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.03185,0.9187960719371208,-0.0012039280628792781
cpi_yoy,0.0323625,0.92,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0323625,0.9212234390790475,0.001223439079047428
cpi_yoy,0.032875,0.92,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.032875,0.9236508062209741,0.0036508062209740233
cpi_yoy,0.0333875,0.92,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0333875,0.9260781733629008,0.0060781733629007295
cpi_yoy,0.0339,0.93,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0339,0.9285055405048275,-0.0014944594951725731
cpi_yoy,0.0344125,0.93,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0344125,0.9309329076467541,0.000932907646754022
cpi_yoy,0.034925,0.93,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.034925,0.9333602747886808,0.0033602747886807283
cpi_yoy,0.0354375,0.94,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0354375,0.9357876419306075,-0.004212358069392463
cpi_yoy,0.03595,0.94,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.03595,0.9382150090725342,-0.0017849909274657572
cpi_yoy,0.0364625,0.94,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0364625,0.9406423762144608,0.000642376214460838
cpi_yoy,0.036975,0.94,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.036975,0.9430697433563875,0.0030697433563875443
cpi_yoy,0.0374875,0.95,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.0374875,0.9454971104983141,-0.004502889501685869
cpi_yoy,0.038,0.95,167.8326286565802,161.24135002256978,18.398814096729858,0.0,0.038,0.9479244776402408,-0.002075522359759163
